repository	original_path	corpus_path	title	documentclass	classification	word_count
standardgalactic/library	spectral-universality/spectral-universality.tex	sources/standardgalactic/library/spectral-universality/spectral-universality.tex	Spectral Universality in Complex Systems: Random Matrices, Cortical Resonance, and RSVP Dynamics	article	standalone	12911
standardgalactic/library	system/viewpoint-diversity.tex	sources/standardgalactic/library/system/viewpoint-diversity.tex	Viewpoint Diversity: Cultural Constructs and the Architecture of Mind	book	standalone	14910
standardgalactic/library	text_as_substrate-v1.tex	sources/standardgalactic/library/text_as_substrate-v1.tex	Text as Substrate: On Semantic Compression and the Emergence of a Universal Representational Medium	article	standalone	11046
standardgalactic/library	text_as_substrate-v2.tex	sources/standardgalactic/library/text_as_substrate-v2.tex	Text as Substrate: On Semantic Compression and the Emergence of a Universal Representational Medium	article	standalone	13113
standardgalactic/library	text_as_substrate.tex	sources/standardgalactic/library/text_as_substrate.tex	Text as Substrate: On Semantic Compression and the Emergence of a Universal Representational Medium	article	standalone	21487
standardgalactic/library	workspace/from-verification-to-commitment.tex	sources/standardgalactic/library/workspace/from-verification-to-commitment.tex	From Verification to Commitment: Histories, Repair Warrants, and Admissible Continuation in Agentic Systems	article	standalone	5087
standardgalactic/memory	beyond-optimal-foraging.tex	sources/standardgalactic/memory/beyond-optimal-foraging.tex	Beyond Optimal Foraging: Representation Repair and the Structural Consequences of AI-Augmented Research	article	standalone	6125
standardgalactic/memory	fusion-viability/fusion-viability-book-latex/main.tex	sources/standardgalactic/memory/fusion-viability/fusion-viability-book-latex/main.tex	A Viability Theory of Fusion Reactors [0.3em] Beyond the Lawson Criterion	book	standalone	255
standardgalactic/memory	fusion-viability/main.tex	sources/standardgalactic/memory/fusion-viability/main.tex	A Viability Theory of Fusion Reactors [0.3em] Beyond the Lawson Criterion	book	standalone	255
standardgalactic/memory	processing/book1-latex-source/main.tex	sources/standardgalactic/memory/processing/book1-latex-source/main.tex	A History of Machine Learning [0.5em] , Representations, and the Question of Grounding	book	standalone	93
standardgalactic/memory	processing/constitutional-cybernetics.tex	sources/standardgalactic/memory/processing/constitutional-cybernetics.tex	Constitutional Cybernetics [1em] A Control-Theoretic Theory of Government	article	standalone	28511
standardgalactic/paracosm	preamble.tex	sources/standardgalactic/paracosm/preamble.tex	RSVP Codex: The Zero Day Exploits Series Algebraic, Geometric, Categorical, and Sheaf-Theoretic Essays on the Plenum	book	standalone	32
standardgalactic/paracosm	workspace/proof-of-god.tex	sources/standardgalactic/paracosm/workspace/proof-of-god.tex	Mathematical Proof for the Existence of God [0.3em] A Study in Constraint Theology	book	standalone	50660
standardgalactic/research-projects	Aurora/biodiversity-as-infrastructure.tex	sources/standardgalactic/research-projects/Aurora/biodiversity-as-infrastructure.tex	% Biodiversity as Infrastructure [0.5em] Toward the Universalization of Living Roofs: [0.2em] A Thermodynamic and Ecological Argument for Architectural Necessity	article	standalone	5895
standardgalactic/research-projects	Aurora/gesture-before-symbol.tex	sources/standardgalactic/research-projects/Aurora/gesture-before-symbol.tex	Gesture Before Symbol: Recovering Latent Structure in Keyboard Input	article	standalone	12794
standardgalactic/research-projects	Aurora/obstruction-cohomology.tex	sources/standardgalactic/research-projects/Aurora/obstruction-cohomology.tex	Obstruction Cohomology and the Topology of Failure Constraint Closure Across Differential, Recursive, and Semantic Regimes	article	standalone	9210
standardgalactic/research-projects	Collective Intelligence Under Constraint.tex	sources/standardgalactic/research-projects/Collective Intelligence Under Constraint.tex	Collective Intelligence Under Constraint: Search Efficiency, Horizon Collapse, and Anti-Cognitive Platform Design	article	standalone	6701
standardgalactic/research-projects	Constraints-without-Commitment.tex	sources/standardgalactic/research-projects/Constraints-without-Commitment.tex	Constraints Without Commitment: On the Limits of Algebraic Unification in Contemporary Deep Learning	article	standalone	7754
standardgalactic/research-projects	Homotopy and Identity.tex	sources/standardgalactic/research-projects/Homotopy and Identity.tex	Homotopy and Identity A Dynamical Foundation for Upper-Level Ontology	article	standalone	8535
standardgalactic/research-projects	Irreversibility as Architecture.tex	sources/standardgalactic/research-projects/Irreversibility as Architecture.tex	Irreversibility as Architecture: Physics, Computation, and the Limits of Transformation	article	standalone	6827
standardgalactic/research-projects	Irreversible-dynamics.tex	sources/standardgalactic/research-projects/Irreversible-dynamics.tex	Irreversible Dynamics of Entropic Manifolds	article	standalone	6582
standardgalactic/research-projects	Local Tractability and Global Dysfunction.tex	sources/standardgalactic/research-projects/Local Tractability and Global Dysfunction.tex	Local Tractability and Global Dysfunction Institutional Mediation, Epistemic Efficiency, and the Rationality of Non-Intervention	article	standalone	25956
standardgalactic/research-projects	Noun-Free Cognition.tex	sources/standardgalactic/research-projects/Noun-Free Cognition.tex	Noun-Free Cognition: Difficulty, Abstraction, and the Mobility of Computation	article	standalone	16037
standardgalactic/research-projects	Order and Obfuscation.tex	sources/standardgalactic/research-projects/Order and Obfuscation.tex	Order and Obfuscation [0.5em] Abstraction, Layering, and the Architecture of Computation	article	standalone	5765
standardgalactic/research-projects	Persistence Before Efficiency.tex	sources/standardgalactic/research-projects/Persistence Before Efficiency.tex	Persistence Before Efficiency A Constraint-First Theory of Civilization	article	standalone	5103
standardgalactic/research-projects	Physics After Spacetime.tex	sources/standardgalactic/research-projects/Physics After Spacetime.tex	Physics After Spacetime Deriving Physical Law from Irreversible Entropy Flow	article	standalone	8381
standardgalactic/research-projects	PlenumHub/monograph.tex	sources/standardgalactic/research-projects/PlenumHub/monograph.tex	PlenumHub: A Formal Semantic Compute Substrate for Modular Knowledge Systems	article	standalone	4506
standardgalactic/research-projects	RSVP-Monograph/Volume-I-Foundations/main-vol1.tex	sources/standardgalactic/research-projects/RSVP-Monograph/Volume-I-Foundations/main-vol1.tex	: Mathematical Foundations of Lamphrodynamic Field Theory	book	standalone	520
standardgalactic/research-projects	RSVP-Monograph/Volume-II-Applications/main-vol2.tex	sources/standardgalactic/research-projects/RSVP-Monograph/Volume-II-Applications/main-vol2.tex	: Physical Applications: Cosmology and Gravity [4pt] Emergent Spacetime, Entropic Gravity, and Observational Predictions	book	standalone	1144
standardgalactic/research-projects	RSVP-Monograph/Volume-III-Extensions/main-vol3.tex	sources/standardgalactic/research-projects/RSVP-Monograph/Volume-III-Extensions/main-vol3.tex	: Extensions, Interpretations, and New Directions	book	standalone	465
standardgalactic/research-projects	Spectacle Runtime.tex	sources/standardgalactic/research-projects/Spectacle Runtime.tex	Spectacle Runtime and the Compression of Meaning Temporal Form Social Media and the Reformatting of Collective Belief [0.5em] A Study in Media Ecology and Epistemic Architecture	article	standalone	7455
standardgalactic/research-projects	The Ergonomics of Prediction.tex	sources/standardgalactic/research-projects/The Ergonomics of Prediction.tex	The Ergonomics of Prediction: Gesture, Ergodicity, and the Cost of Micro-Friction in Trace-Based Keyboards	article	standalone	6710
standardgalactic/research-projects	active-inference/monograph.tex	sources/standardgalactic/research-projects/active-inference/monograph.tex	Simulated Agency as Active Control: A Unified Framework Integrating Choice Theory, Perceptual Control Theory, the Free Energy Principle, Sparse Semantic Projection, and Sheaf-Theoretic Coherence	article	standalone	17154
standardgalactic/research-projects	admissibility-lab/eight_letter_keyboard.tex	sources/standardgalactic/research-projects/admissibility-lab/eight_letter_keyboard.tex	The Eight-Letter Keyboard: Motor Compression, Finger Identity, and Hierarchical Symbolic Access	article	standalone	5392
standardgalactic/research-projects	admissibility-lab/motor_phonology.tex	sources/standardgalactic/research-projects/admissibility-lab/motor_phonology.tex	Motor Phonology and Symbolic Reachability: Keyboards, Scripts, and the Generative Minimum	article	standalone	10938
standardgalactic/research-projects	admissibility-lab/processing/autobiographical-erasure.tex	sources/standardgalactic/research-projects/admissibility-lab/processing/autobiographical-erasure.tex	Erasure in Scientific Writing [0.3em] Interpretive Drift, Compression, and the Search for Invariants	article	standalone	23714
standardgalactic/research-projects	admissibility-lab/processing/containers-before-contents.tex	sources/standardgalactic/research-projects/admissibility-lab/processing/containers-before-contents.tex	Containers Before Contents [0.3em] Boundary Dynamics, Selective Permeability, and the Mathematics of Inside	article	standalone	13380
standardgalactic/research-projects	admissibility-lab/processing/copies-before-originals.tex	sources/standardgalactic/research-projects/admissibility-lab/processing/copies-before-originals.tex	Copies Before Originals [0.3em] Convergence, Admissibility, and the Explanatory Status of the First Instance	article	standalone	8763
standardgalactic/research-projects	admissibility-lab/processing/intelligence-as-perspectival-convergence.tex	sources/standardgalactic/research-projects/admissibility-lab/processing/intelligence-as-perspectival-convergence.tex	Intelligence as Perspectival Convergence	book	standalone	179
standardgalactic/research-projects	analysis/github_activity-2.tex	sources/standardgalactic/research-projects/analysis/github_activity-2.tex	Preliminary Analysis of Developer Activity and Language Ecosystems in a Large GitHub Follow Network	article	standalone	3067
standardgalactic/research-projects	analysis/github_developer_lifecycles.tex	sources/standardgalactic/research-projects/analysis/github_developer_lifecycles.tex	Developer Lifecycles and Language Ecosystem Dynamics on GitHub: A Large-Scale Analysis of a Follow Network	article	standalone	5761
standardgalactic/research-projects	anti-admissibility.tex	sources/standardgalactic/research-projects/anti-admissibility.tex	Sufficient Conditions for Anti-Admissibility via Composed Ritual and Cryptographic Resistances in Spherepop Pop Regimes	article	standalone	661
standardgalactic/research-projects	categorical-structure-of-alignment.tex	sources/standardgalactic/research-projects/categorical-structure-of-alignment.tex	The Categorical Structure of Alignment [0.4em] Representation, Motivation, and the Preservation of Normative Invariants	article	standalone	23023
standardgalactic/research-projects	delta-sigma-modulators/main.tex	sources/standardgalactic/research-projects/delta-sigma-modulators/main.tex	Delta--Sigma Modulators and Data Converters: [6pt] A Field-Theoretic Approach to Quantization, Noise Shaping, and Information Flow	book	standalone	772
standardgalactic/research-projects	epistemology/Abstraction-as-Stabilized-Replay.tex	sources/standardgalactic/research-projects/epistemology/Abstraction-as-Stabilized-Replay.tex	Abstraction as Stabilized Replay: Memory, Equivalence, and Semantic Depth	article	standalone	1414
standardgalactic/research-projects	epistemology/Epistemic-Tooling.tex	sources/standardgalactic/research-projects/epistemology/Epistemic-Tooling.tex	Instrumented Illegibility: Epistemic Tooling, Semantic Impedance, and the Design of Non-Didactic Interfaces	article	standalone	1222
standardgalactic/research-projects	epistemology/Semantic-Construction.tex	sources/standardgalactic/research-projects/epistemology/Semantic-Construction.tex	Compression, Abstraction, and Semantic Construction: A Structural Response to the Mathematical Foundations of Intelligence	article	standalone	4910
